checking_balance,months_loan_duration,amount,savings_balance,installment_rate,age,existing_credits,dependents,employment_months,residence_months,credit_history_delayed,credit_history_fully repaid,credit_history_fully repaid this bank,credit_history_repaid,purpose_car (new),purpose_car (used),purpose_domestic appliances,purpose_education,purpose_furniture,purpose_others,purpose_radio/tv,purpose_repairs,purpose_retraining,personal_status_divorced,personal_status_married,personal_status_single,other_debtors_guarantor,other_debtors_none,property_other,property_real estate,property_unknown/none,installment_plan_none,installment_plan_stores,housing_own,housing_rent,foreign_worker_yes,job_skilled employee,job_unemployed non-resident,job_unskilled resident,gender_male,target
0.0,36,5842,45.0,2,35,2,2,168,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
-25.0,12,2579,10.0,4,33,1,2,8,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,1
-27.0,18,8471,0.0,1,23,2,1,12,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,0
0.0,21,2782,914.0,1,31,1,1,48,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,0
110.0,18,1042,0.0,4,33,1,1,36,5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1
0.0,15,3186,13074.0,2,20,1,1,72,12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,0
132.0,12,2028,0.0,4,30,1,1,12,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
170.0,12,958,3.0,2,47,2,2,84,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
0.0,21,1591,232.0,4,34,2,1,48,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
159.0,12,2762,0.0,1,25,1,1,144,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,1
30.0,18,2779,55.0,1,21,1,1,24,12,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,0
0.0,28,2743,24.0,4,29,2,1,144,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,18,1149,1216.0,4,46,2,1,12,24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,9,1313,89.0,1,20,1,1,120,276,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-50.0,18,1190,70.0,2,55,3,2,0,156,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,1
0.0,5,3448,3.0,1,74,1,1,84,168,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
92.0,24,11328,22.0,2,29,2,1,24,24,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,1
-47.0,6,1872,34.0,4,36,3,1,0,156,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0
0.0,24,2058,71.0,4,33,2,1,36,7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
-21.0,9,2136,71.0,3,25,1,1,24,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
87.0,12,1484,0.0,2,25,1,1,12,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,1
0.0,6,660,561.0,2,23,1,1,60,96,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,0
0.0,24,1287,18318.0,4,37,2,1,144,60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-7.0,42,3394,61.0,4,65,2,1,0,240,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,0
397.0,12,609,74.0,4,26,1,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1
0.0,12,1884,89.0,4,39,1,1,108,216,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
-22.0,12,1620,29.0,2,30,1,1,36,12,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,0
110.0,20,2629,40.0,2,29,2,1,24,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,0
0.0,12,719,32.0,4,41,1,2,156,120,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,1
69.0,48,5096,95.0,2,30,1,1,24,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,1
0.0,9,1244,0.0,4,41,2,1,144,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,0
-24.0,36,1842,3.0,4,34,1,1,8,288,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,1
82.0,7,2576,18.0,2,35,1,1,36,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,0
745.0,12,1424,0.0,3,55,1,1,156,144,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
190.0,15,1512,1525.0,3,61,2,1,12,12,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,1
0.0,36,11054,0.0,4,30,1,1,36,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
0.0,6,518,26.0,3,29,1,1,12,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0.0,12,2759,83.0,2,34,2,1,144,180,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,24,2670,86.0,4,35,1,1,228,264,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
-45.0,24,4817,87.0,2,31,1,1,84,24,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,1
0.0,24,2679,35.0,4,29,1,1,8,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,0
-8.0,11,3905,96.0,2,36,2,2,12,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,0
-38.0,12,3386,87.0,3,35,1,1,204,156,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,1
-37.0,6,343,30.0,4,27,1,1,10,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0.0,18,4594,68.0,3,32,1,1,4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-29.0,36,3620,62.0,1,37,1,2,36,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,0
-43.0,15,1721,22.0,2,36,1,1,7,24,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
168.0,12,3017,91.0,3,34,1,1,9,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0
82.0,12,754,0.0,4,38,2,1,156,228,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,18,1950,53.0,4,34,2,1,48,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,True,0
-24.0,24,2924,37.0,3,63,1,2,36,72,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,0
-47.0,24,1659,88.0,4,29,1,1,11,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,1
0.0,48,7238,0.0,3,32,2,2,144,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,0
0.0,33,2764,15.0,2,26,2,1,12,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
0.0,24,4679,25.0,3,35,2,1,48,48,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
150.0,24,3092,168.0,3,22,1,1,11,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,1
-42.0,6,448,52.0,4,23,1,1,7,264,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1
-45.0,9,654,98.0,4,28,1,1,36,48,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,1
0.0,6,1238,0.0,4,36,1,2,0,180,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
116.0,18,1245,33.0,4,33,1,1,24,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
-46.0,18,3114,69.0,1,26,1,1,3,120,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,1
